set_stride_bytes,ways,timed_samples,dependent_accesses_per_sample,total_dependent_accesses,mean_tsc_ticks_per_access,median_tsc_ticks_per_access,stddev,q1,q3,p5,p95,min,max,outliers,seed,raw_file
131072,1,1000000,128,128000000,2.868436727,2.828125000,0.577529860,2.812500000,2.843750000,2.804687500,2.859375000,2.773437500,126.343750000,19600,12345,elevation_l3_assoc_setstride131072_ways1_raw.csv
131072,2,1000000,128,128000000,2.836085859,2.828125000,0.553416841,2.812500000,2.843750000,2.804687500,2.859375000,2.773437500,232.273437500,1979,12345,elevation_l3_assoc_setstride131072_ways2_raw.csv
131072,3,1000000,128,128000000,2.819983219,2.812500000,0.437638402,2.804687500,2.820312500,2.796875000,2.835937500,2.765625000,109.421875000,1686,12345,elevation_l3_assoc_setstride131072_ways3_raw.csv
131072,4,1000000,128,128000000,2.820716352,2.812500000,0.487344063,2.804687500,2.820312500,2.796875000,2.835937500,2.765625000,256.125000000,16727,12345,elevation_l3_assoc_setstride131072_ways4_raw.csv
131072,5,1000000,128,128000000,2.820506414,2.812500000,0.446918281,2.804687500,2.820312500,2.796875000,2.835937500,2.773437500,99.296875000,2146,12345,elevation_l3_assoc_setstride131072_ways5_raw.csv
131072,6,1000000,128,128000000,2.820767187,2.812500000,0.511126713,2.804687500,2.820312500,2.796875000,2.835937500,2.773437500,281.187500000,6241,12345,elevation_l3_assoc_setstride131072_ways6_raw.csv
131072,7,1000000,128,128000000,2.821009437,2.812500000,0.428146269,2.804687500,2.820312500,2.796875000,2.835937500,2.773437500,69.890625000,15884,12345,elevation_l3_assoc_setstride131072_ways7_raw.csv
131072,8,1000000,128,128000000,2.870638469,2.859375000,0.464203428,2.851562500,2.875000000,2.843750000,2.890625000,2.820312500,114.976562500,15517,12345,elevation_l3_assoc_setstride131072_ways8_raw.csv
131072,9,1000000,128,128000000,4.173785070,4.164062500,0.587364144,4.156250000,4.171875000,4.140625000,4.195312500,4.031250000,236.382812500,54778,12345,elevation_l3_assoc_setstride131072_ways9_raw.csv
131072,10,1000000,128,128000000,15.546558883,15.625000000,1.417024111,15.601562500,15.648437500,15.585937500,15.664062500,5.125000000,271.679687500,12884,12345,elevation_l3_assoc_setstride131072_ways10_raw.csv
131072,11,1000000,128,128000000,15.650209539,15.625000000,0.957227241,15.601562500,15.648437500,15.585937500,15.664062500,9.789062500,277.250000000,2286,12345,elevation_l3_assoc_setstride131072_ways11_raw.csv
