mode,requested_bytes,actual_bytes,nodes,timed_samples,dependent_accesses_per_sample,total_dependent_accesses,mean_tsc_ticks_per_access,median_tsc_ticks_per_access,stddev,q1,q3,p5,p95,min,max,outliers,seed,raw_file
sequential,65536,65536,8192,1000000,64,64000000,3.371496781,3.359375000,1.078338111,3.328125000,3.359375000,3.328125000,3.390625000,3.265625000,494.453125000,33007,12345,elevation_seq_65536_65536_sequential_raw.csv
