mode,requested_bytes,actual_bytes,nodes,timed_samples,dependent_accesses_per_sample,total_dependent_accesses,mean_tsc_ticks_per_access,median_tsc_ticks_per_access,stddev,q1,q3,p5,p95,min,max,outliers,seed,raw_file
random,1048576,1048576,131072,1000000,64,64000000,30.177977094,29.828125000,14.907256239,29.031250000,30.687500000,27.906250000,31.812500000,24.890625000,1309.625000000,6063,12345,capacity_coarse_1048576_1048576_random_raw.csv
