mode,requested_bytes,actual_bytes,nodes,timed_samples,dependent_accesses_per_sample,total_dependent_accesses,mean_tsc_ticks_per_access,median_tsc_ticks_per_access,stddev,q1,q3,p5,p95,min,max,outliers,seed,raw_file
sequential,32768,32768,4096,1000000,64,64000000,6.622785187,6.484375000,8.261978930,6.390625000,6.562500000,6.265625000,6.765625000,6.109375000,1243.890625000,35522,12345,prefetch_32k_32768_sequential_raw.csv
