mode,requested_bytes,actual_bytes,nodes,timed_samples,dependent_accesses_per_sample,total_dependent_accesses,mean_tsc_ticks_per_access,median_tsc_ticks_per_access,stddev,q1,q3,p5,p95,min,max,outliers,seed,raw_file
sequential,1048576,1048576,131072,1000000,64,64000000,6.540282797,6.453125000,6.845447246,6.390625000,6.531250000,6.296875000,6.671875000,6.078125000,1119.781250000,18658,12345,prefetch_1m_1048576_sequential_raw.csv
