mode,requested_bytes,actual_bytes,nodes,timed_samples,dependent_accesses_per_sample,total_dependent_accesses,mean_tsc_ticks_per_access,median_tsc_ticks_per_access,stddev,q1,q3,p5,p95,min,max,outliers,seed,raw_file
random,32768,32768,4096,1000000,64,64000000,9.876351687,6.765625000,696.543123443,6.640625000,6.890625000,6.484375000,7.343750000,6.234375000,234640.328125000,56707,12345,dense_32768_32768_random_raw.csv
