stride_bytes,requested_footprint_bytes,actual_footprint_bytes,nodes,timed_samples,dependent_accesses_per_sample,total_dependent_accesses,mean_tsc_ticks_per_access,median_tsc_ticks_per_access,stddev,q1,q3,p5,p95,min,max,outliers,seed,raw_file
56,8192,8176,146,1000000,64,64000000,7.153066078,7.125000000,7.821127131,6.906250000,7.156250000,6.796875000,7.187500000,6.343750000,1040.718750000,6906,12345,upgrade_dense_knee1_stride56_footprint8176_raw.csv
56,16384,16352,292,1000000,64,64000000,7.048786000,6.890625000,9.284987663,6.828125000,6.984375000,6.796875000,7.031250000,6.265625000,1018.578125000,17018,12345,upgrade_dense_knee1_stride56_footprint16352_raw.csv
56,32768,32760,585,1000000,64,64000000,7.432107344,7.296875000,8.405088858,7.171875000,7.437500000,7.015625000,7.687500000,6.656250000,1180.593750000,15391,12345,upgrade_dense_knee1_stride56_footprint32760_raw.csv
56,65536,65520,1170,1000000,64,64000000,11.352402844,11.203125000,9.625073652,11.015625000,11.406250000,10.703125000,11.656250000,10.171875000,1090.140625000,7584,12345,upgrade_dense_knee1_stride56_footprint65520_raw.csv
60,8192,8160,136,1000000,64,64000000,7.196239953,7.140625000,6.596487253,7.078125000,7.187500000,6.796875000,7.250000000,6.453125000,897.500000000,65615,12345,upgrade_dense_knee1_stride60_footprint8160_raw.csv
60,16384,16380,273,1000000,64,64000000,7.220165391,7.109375000,8.627309076,7.046875000,7.156250000,6.968750000,7.234375000,6.546875000,968.656250000,11578,12345,upgrade_dense_knee1_stride60_footprint16380_raw.csv
60,32768,32760,546,1000000,64,64000000,7.639740734,7.562500000,6.399222174,7.406250000,7.718750000,7.203125000,7.937500000,6.781250000,1330.125000000,5938,12345,upgrade_dense_knee1_stride60_footprint32760_raw.csv
60,65536,65520,1092,1000000,64,64000000,11.685700328,11.531250000,9.477329485,11.359375000,11.718750000,11.203125000,11.906250000,10.828125000,1041.140625000,5489,12345,upgrade_dense_knee1_stride60_footprint65520_raw.csv
64,8192,8192,128,1000000,64,64000000,7.049740422,6.921875000,8.791440359,6.859375000,6.984375000,6.812500000,7.078125000,6.359375000,1186.484375000,11073,12345,upgrade_dense_knee1_stride64_footprint8192_raw.csv
64,16384,16384,256,1000000,64,64000000,7.000286906,6.906250000,8.967595476,6.890625000,6.921875000,6.859375000,6.968750000,6.390625000,5733.953125000,52339,12345,upgrade_dense_knee1_stride64_footprint16384_raw.csv
64,32768,32768,512,1000000,64,64000000,7.476777344,7.281250000,10.350897594,7.187500000,7.390625000,7.078125000,7.562500000,6.562500000,944.500000000,14400,12345,upgrade_dense_knee1_stride64_footprint32768_raw.csv
64,65536,65536,1024,1000000,64,64000000,11.650144078,11.484375000,9.455024366,11.421875000,11.546875000,11.359375000,11.750000000,11.093750000,900.078125000,58237,12345,upgrade_dense_knee1_stride64_footprint65536_raw.csv
68,8192,8160,120,1000000,64,64000000,7.261106000,7.203125000,6.095741573,7.125000000,7.265625000,7.015625000,7.359375000,6.546875000,1062.515625000,10814,12345,upgrade_dense_knee1_stride68_footprint8160_raw.csv
68,16384,16320,240,1000000,64,64000000,7.226110562,7.078125000,8.915420285,7.031250000,7.156250000,6.937500000,7.296875000,6.515625000,1093.281250000,15332,12345,upgrade_dense_knee1_stride68_footprint16320_raw.csv
68,32768,32708,481,1000000,64,64000000,7.683065578,7.593750000,6.810163010,7.468750000,7.718750000,7.265625000,7.906250000,6.796875000,897.687500000,14863,12345,upgrade_dense_knee1_stride68_footprint32708_raw.csv
68,65536,65484,963,1000000,64,64000000,12.568204172,12.406250000,8.556239544,12.218750000,12.718750000,11.734375000,13.062500000,11.421875000,1097.250000000,2098,12345,upgrade_dense_knee1_stride68_footprint65484_raw.csv
72,8192,8136,113,1000000,64,64000000,6.924659234,6.828125000,7.084071002,6.828125000,6.859375000,6.796875000,6.890625000,6.359375000,900.171875000,43001,12345,upgrade_dense_knee1_stride72_footprint8136_raw.csv
72,16384,16344,227,1000000,64,64000000,6.949069641,6.843750000,7.469778008,6.828125000,6.890625000,6.796875000,6.937500000,6.359375000,897.468750000,13700,12345,upgrade_dense_knee1_stride72_footprint16344_raw.csv
72,32768,32760,455,1000000,64,64000000,7.201782594,7.109375000,6.595798213,7.031250000,7.218750000,6.921875000,7.375000000,6.640625000,1311.015625000,12846,12345,upgrade_dense_knee1_stride72_footprint32760_raw.csv
72,65536,65520,910,1000000,64,64000000,11.581845297,11.437500000,9.151234045,11.390625000,11.484375000,11.312500000,11.578125000,10.953125000,1064.062500000,29364,12345,upgrade_dense_knee1_stride72_footprint65520_raw.csv
