mode,requested_bytes,actual_bytes,nodes,timed_samples,dependent_accesses_per_sample,total_dependent_accesses,mean_tsc_ticks_per_access,median_tsc_ticks_per_access,stddev,q1,q3,p5,p95,min,max,outliers,seed,raw_file
random,3145728,3145728,393216,1000000,64,64000000,36.415440203,36.187500000,12.242689162,35.640625000,36.718750000,34.796875000,37.468750000,31.984375000,1337.234375000,11257,12345,upgrade_dense_3145728_3145728_random_raw.csv
