set_stride_bytes,ways,timed_samples,dependent_accesses_per_sample,total_dependent_accesses,mean_tsc_ticks_per_access,median_tsc_ticks_per_access,stddev,q1,q3,p5,p95,min,max,outliers,seed,raw_file
65536,1,1000000,64,64000000,7.113798312,7.078125000,5.786884540,6.890625000,7.156250000,6.734375000,7.468750000,6.359375000,1180.593750000,4913,12345,upgrade_assoc_l2_setstride65536_ways1_raw.csv
65536,2,1000000,64,64000000,6.962344406,6.906250000,5.867169102,6.828125000,7.000000000,6.703125000,7.062500000,6.468750000,1023.625000000,8618,12345,upgrade_assoc_l2_setstride65536_ways2_raw.csv
65536,3,1000000,64,64000000,6.998985812,6.843750000,10.107020051,6.765625000,6.890625000,6.703125000,7.015625000,6.328125000,995.921875000,15490,12345,upgrade_assoc_l2_setstride65536_ways3_raw.csv
65536,4,1000000,64,64000000,7.337630047,7.218750000,7.030979837,7.125000000,7.359375000,7.046875000,7.593750000,6.609375000,1031.468750000,8540,12345,upgrade_assoc_l2_setstride65536_ways4_raw.csv
65536,5,1000000,64,64000000,13.045386750,12.781250000,12.458344800,12.750000000,12.812500000,12.718750000,13.062500000,12.031250000,1042.046875000,73508,12345,upgrade_assoc_l2_setstride65536_ways5_raw.csv
65536,6,1000000,64,64000000,13.151899891,12.875000000,35.621995284,12.781250000,13.062500000,12.718750000,13.125000000,12.562500000,23409.703125000,9234,12345,upgrade_assoc_l2_setstride65536_ways6_raw.csv
65536,7,1000000,64,64000000,13.943049438,13.703125000,10.951316469,13.609375000,13.906250000,13.500000000,14.000000000,12.718750000,1314.656250000,13801,12345,upgrade_assoc_l2_setstride65536_ways7_raw.csv
65536,8,1000000,64,64000000,15.924130703,15.578125000,13.391258028,15.515625000,15.687500000,15.421875000,15.968750000,12.906250000,1439.484375000,79750,12345,upgrade_assoc_l2_setstride65536_ways8_raw.csv
65536,9,1000000,64,64000000,35.721898547,35.109375000,20.242874598,34.890625000,35.359375000,34.718750000,35.515625000,28.843750000,6069.718750000,14506,12345,upgrade_assoc_l2_setstride65536_ways9_raw.csv
65536,10,1000000,64,64000000,35.742887531,35.296875000,15.610104772,35.015625000,35.578125000,34.734375000,36.281250000,32.734375000,1069.250000000,13389,12345,upgrade_assoc_l2_setstride65536_ways10_raw.csv
65536,11,1000000,64,64000000,35.789595359,35.296875000,18.129658303,34.875000000,35.515625000,34.718750000,36.125000000,34.375000000,1370.640625000,10861,12345,upgrade_assoc_l2_setstride65536_ways11_raw.csv
65536,12,1000000,64,64000000,36.110758016,35.453125000,20.447427200,35.265625000,35.671875000,35.078125000,36.187500000,34.359375000,5865.093750000,40654,12345,upgrade_assoc_l2_setstride65536_ways12_raw.csv
65536,13,1000000,64,64000000,36.789922547,35.734375000,21.078822170,35.328125000,36.890625000,35.015625000,38.093750000,33.968750000,1525.031250000,3520,12345,upgrade_assoc_l2_setstride65536_ways13_raw.csv
65536,14,1000000,64,64000000,34.623020063,34.125000000,16.935566762,33.906250000,34.359375000,33.656250000,34.781250000,32.015625000,1335.671875000,29213,12345,upgrade_assoc_l2_setstride65536_ways14_raw.csv
65536,15,1000000,64,64000000,34.972819031,34.468750000,17.042285901,34.265625000,34.796875000,33.953125000,35.390625000,33.500000000,5611.593750000,20735,12345,upgrade_assoc_l2_setstride65536_ways15_raw.csv
65536,16,1000000,64,64000000,34.077560000,33.500000000,18.351031358,33.250000000,33.687500000,33.093750000,34.375000000,32.875000000,1210.453125000,56055,12345,upgrade_assoc_l2_setstride65536_ways16_raw.csv
65536,17,1000000,64,64000000,32.988817844,32.531250000,17.110160980,32.265625000,32.781250000,31.968750000,33.375000000,30.390625000,5452.546875000,20947,12345,upgrade_assoc_l2_setstride65536_ways17_raw.csv
65536,18,1000000,64,64000000,32.080389172,31.609375000,17.252988474,31.343750000,31.859375000,31.046875000,32.187500000,30.218750000,1102.484375000,10996,12345,upgrade_assoc_l2_setstride65536_ways18_raw.csv
65536,19,1000000,64,64000000,31.337264547,30.890625000,16.139538326,30.671875000,31.109375000,30.421875000,31.500000000,30.046875000,1198.984375000,21325,12345,upgrade_assoc_l2_setstride65536_ways19_raw.csv
65536,20,1000000,64,64000000,30.660169172,30.296875000,15.992555318,30.046875000,30.578125000,29.671875000,31.109375000,27.968750000,7461.437500000,21391,12345,upgrade_assoc_l2_setstride65536_ways20_raw.csv
65536,21,1000000,64,64000000,30.042436047,29.625000000,15.495548897,29.500000000,29.796875000,29.312500000,30.000000000,28.968750000,1108.218750000,25600,12345,upgrade_assoc_l2_setstride65536_ways21_raw.csv
65536,22,1000000,64,64000000,29.546292656,29.125000000,15.820174675,28.921875000,29.375000000,28.687500000,29.906250000,28.312500000,5622.781250000,25409,12345,upgrade_assoc_l2_setstride65536_ways22_raw.csv
65536,23,1000000,64,64000000,29.096792750,28.687500000,15.567204371,28.343750000,29.000000000,27.968750000,29.562500000,27.437500000,968.593750000,9397,12345,upgrade_assoc_l2_setstride65536_ways23_raw.csv
65536,24,1000000,64,64000000,28.472135828,28.156250000,13.799394625,28.015625000,28.265625000,27.859375000,28.484375000,27.468750000,1340.890625000,35082,12345,upgrade_assoc_l2_setstride65536_ways24_raw.csv
