set_stride_bytes,ways,timed_samples,dependent_accesses_per_sample,total_dependent_accesses,mean_tsc_ticks_per_access,median_tsc_ticks_per_access,stddev,q1,q3,p5,p95,min,max,outliers,seed,raw_file
4096,1,1000000,128,128000000,5.749624266,5.656250000,3.962230726,5.625000000,5.687500000,5.593750000,5.734375000,5.484375000,2332.875000000,23469,12345,artemisia_l1_assoc_setstride4096_ways1_raw.csv
4096,2,1000000,128,128000000,5.896488313,5.734375000,3.999173670,5.671875000,5.812500000,5.609375000,6.046875000,5.484375000,2384.406250000,53547,12345,artemisia_l1_assoc_setstride4096_ways2_raw.csv
4096,3,1000000,128,128000000,6.353905906,5.703125000,3.874815078,5.656250000,6.468750000,5.625000000,9.437500000,5.500000000,1976.203125000,147777,12345,artemisia_l1_assoc_setstride4096_ways3_raw.csv
4096,4,1000000,128,128000000,6.336196297,5.703125000,3.406390305,5.656250000,6.453125000,5.625000000,9.421875000,5.468750000,1710.640625000,147083,12345,artemisia_l1_assoc_setstride4096_ways4_raw.csv
4096,5,1000000,128,128000000,6.315088063,5.703125000,3.164462341,5.656250000,6.437500000,5.625000000,9.375000000,5.500000000,1614.843750000,142232,12345,artemisia_l1_assoc_setstride4096_ways5_raw.csv
4096,6,1000000,128,128000000,6.348420391,5.703125000,3.984800730,5.656250000,6.468750000,5.625000000,9.437500000,5.468750000,2490.328125000,146460,12345,artemisia_l1_assoc_setstride4096_ways6_raw.csv
4096,7,1000000,128,128000000,6.357389484,5.703125000,3.680171553,5.656250000,6.468750000,5.625000000,9.453125000,5.500000000,2011.046875000,148749,12345,artemisia_l1_assoc_setstride4096_ways7_raw.csv
4096,8,1000000,128,128000000,6.323265187,5.703125000,3.512103424,5.656250000,6.437500000,5.625000000,9.390625000,5.484375000,1934.250000000,144374,12345,artemisia_l1_assoc_setstride4096_ways8_raw.csv
4096,9,1000000,128,128000000,6.326111266,5.703125000,3.641556354,5.656250000,6.437500000,5.625000000,9.390625000,5.500000000,1865.500000000,145052,12345,artemisia_l1_assoc_setstride4096_ways9_raw.csv
4096,10,1000000,128,128000000,6.401124344,5.703125000,4.681585624,5.640625000,6.296875000,5.609375000,9.734375000,5.484375000,2330.078125000,170825,12345,artemisia_l1_assoc_setstride4096_ways10_raw.csv
4096,11,1000000,128,128000000,6.365630000,5.703125000,4.808769197,5.656250000,6.468750000,5.625000000,9.453125000,5.500000000,2418.828125000,146400,12345,artemisia_l1_assoc_setstride4096_ways11_raw.csv
4096,12,1000000,128,128000000,6.347995984,5.703125000,4.002513008,5.656250000,6.484375000,5.625000000,9.406250000,5.484375000,1919.375000000,141199,12345,artemisia_l1_assoc_setstride4096_ways12_raw.csv
4096,13,1000000,128,128000000,16.732710781,16.625000000,5.573651975,16.593750000,16.656250000,16.546875000,16.703125000,8.421875000,2679.421875000,36392,12345,artemisia_l1_assoc_setstride4096_ways13_raw.csv
4096,14,1000000,128,128000000,16.823611328,16.625000000,6.061089130,16.593750000,16.656250000,16.546875000,16.718750000,15.000000000,2024.671875000,32453,12345,artemisia_l1_assoc_setstride4096_ways14_raw.csv
4096,15,1000000,128,128000000,16.814027766,16.625000000,5.359259521,16.593750000,16.656250000,16.546875000,16.718750000,15.125000000,1788.453125000,34193,12345,artemisia_l1_assoc_setstride4096_ways15_raw.csv
4096,16,1000000,128,128000000,16.776800016,16.625000000,5.925588631,16.593750000,16.671875000,16.546875000,17.046875000,15.468750000,2624.937500000,75814,12345,artemisia_l1_assoc_setstride4096_ways16_raw.csv
4096,17,1000000,128,128000000,16.719945141,16.625000000,4.212838458,16.593750000,16.656250000,16.546875000,16.703125000,15.968750000,1872.750000000,19890,12345,artemisia_l1_assoc_setstride4096_ways17_raw.csv
4096,18,1000000,128,128000000,16.723204688,16.625000000,4.240094220,16.593750000,16.656250000,16.546875000,16.703125000,16.234375000,1930.015625000,21019,12345,artemisia_l1_assoc_setstride4096_ways18_raw.csv
4096,19,1000000,128,128000000,16.757429531,16.640625000,5.123666734,16.593750000,16.671875000,16.562500000,16.859375000,15.734375000,2145.218750000,79441,12345,artemisia_l1_assoc_setstride4096_ways19_raw.csv
4096,20,1000000,128,128000000,16.721881156,16.625000000,3.798233136,16.593750000,16.656250000,16.546875000,16.703125000,16.437500000,1487.125000000,20530,12345,artemisia_l1_assoc_setstride4096_ways20_raw.csv
4096,21,1000000,128,128000000,16.723314750,16.625000000,4.451453986,16.593750000,16.656250000,16.546875000,16.703125000,16.453125000,2032.843750000,20842,12345,artemisia_l1_assoc_setstride4096_ways21_raw.csv
4096,22,1000000,128,128000000,16.722913391,16.625000000,4.327791345,16.593750000,16.656250000,16.546875000,16.703125000,16.453125000,1838.750000000,20937,12345,artemisia_l1_assoc_setstride4096_ways22_raw.csv
4096,23,1000000,128,128000000,16.724682266,16.625000000,4.554323739,16.593750000,16.656250000,16.546875000,16.703125000,16.437500000,2071.578125000,21477,12345,artemisia_l1_assoc_setstride4096_ways23_raw.csv
4096,24,1000000,128,128000000,16.724236094,16.625000000,4.439556928,16.593750000,16.656250000,16.546875000,16.703125000,16.453125000,2101.515625000,20795,12345,artemisia_l1_assoc_setstride4096_ways24_raw.csv
