mode,param1,param2,param3,n_samples,elapsed_ns,cycles,instructions,cache_refs,cache_misses,l1d_loads,l1d_misses,ll_loads,ll_misses,raw_l2_1,raw_l2_2,any_group_multiplexed,cache_miss_rate,l1d_miss_rate,ll_miss_rate
capacity,32768,0,0,1000000,20250862.0,5019735,7000069,14,0,5000019,337,2,0,-1,-1,0,0.000000,0.000067,0.000000
capacity,40960,0,0,1000000,4984054.0,5119100,7000064,0,0,5000018,4935,0,0,-1,-1,0,-1.000000,0.000987,-1.000000
capacity,49152,0,0,1000000,4964244.0,5179830,7000064,0,0,5000018,7786,0,0,-1,-1,0,-1.000000,0.001557,-1.000000
capacity,57344,0,0,1000000,6549684.0,6969989,7000065,0,0,5000018,178703,0,0,-1,-1,0,-1.000000,0.035740,-1.000000
capacity,65536,0,0,1000000,8078747.0,8028235,7000065,0,0,5000019,301898,0,0,-1,-1,0,-1.000000,0.060379,-1.000000
capacity,81920,0,0,1000000,9280648.0,9569729,7000066,0,0,5000019,455785,1,0,-1,-1,0,-1.000000,0.091157,0.000000
