set_stride_bytes,ways,timed_samples,dependent_accesses_per_sample,total_dependent_accesses,mean_tsc_ticks_per_access,median_tsc_ticks_per_access,stddev,q1,q3,p5,p95,min,max,outliers,seed,raw_file
4096,1,1000000,128,128000000,5.685161625,5.625000000,0.876236820,5.625000000,5.625000000,5.437500000,6.937500000,5.062500000,223.875000000,198606,12345,skylark_l1_assoc_setstride4096_ways1_raw.csv
4096,2,1000000,128,128000000,5.681618625,5.625000000,0.776418996,5.625000000,5.625000000,5.437500000,6.937500000,5.062500000,100.875000000,197855,12345,skylark_l1_assoc_setstride4096_ways2_raw.csv
4096,3,1000000,128,128000000,5.682867000,5.625000000,0.808112989,5.625000000,5.625000000,5.437500000,6.937500000,4.875000000,170.812500000,197654,12345,skylark_l1_assoc_setstride4096_ways3_raw.csv
4096,4,1000000,128,128000000,5.680306125,5.625000000,0.814553519,5.625000000,5.625000000,5.437500000,6.937500000,4.875000000,91.687500000,197261,12345,skylark_l1_assoc_setstride4096_ways4_raw.csv
4096,5,1000000,128,128000000,5.671964438,5.625000000,0.824467277,5.625000000,5.625000000,5.437500000,5.625000000,5.062500000,288.375000000,190502,12345,skylark_l1_assoc_setstride4096_ways5_raw.csv
4096,6,1000000,128,128000000,5.674593000,5.625000000,0.791451730,5.625000000,5.625000000,5.437500000,5.625000000,4.500000000,102.187500000,193155,12345,skylark_l1_assoc_setstride4096_ways6_raw.csv
4096,7,1000000,128,128000000,5.678646937,5.625000000,0.826717364,5.625000000,5.625000000,5.437500000,6.187500000,4.875000000,172.312500000,195466,12345,skylark_l1_assoc_setstride4096_ways7_raw.csv
4096,8,1000000,128,128000000,5.685135750,5.625000000,0.871064940,5.625000000,5.625000000,5.437500000,6.562500000,5.062500000,327.562500000,202941,12345,skylark_l1_assoc_setstride4096_ways8_raw.csv
4096,9,1000000,128,128000000,18.898962938,18.750000000,1.663521775,18.562500000,18.750000000,18.562500000,18.937500000,13.875000000,281.812500000,66043,12345,skylark_l1_assoc_setstride4096_ways9_raw.csv
4096,10,1000000,128,128000000,10.278820125,10.125000000,1.143371428,10.125000000,10.125000000,9.937500000,12.562500000,9.937500000,117.750000000,119720,12345,skylark_l1_assoc_setstride4096_ways10_raw.csv
4096,11,1000000,128,128000000,10.270093687,10.125000000,1.182809406,10.125000000,10.125000000,9.937500000,12.562500000,9.937500000,180.562500000,116193,12345,skylark_l1_assoc_setstride4096_ways11_raw.csv
4096,12,1000000,128,128000000,10.258081875,10.125000000,1.146947017,10.125000000,10.125000000,9.937500000,10.500000000,9.937500000,192.375000000,112283,12345,skylark_l1_assoc_setstride4096_ways12_raw.csv
4096,13,1000000,128,128000000,10.270966875,10.125000000,1.163134662,10.125000000,10.125000000,9.937500000,12.562500000,9.937500000,144.562500000,117824,12345,skylark_l1_assoc_setstride4096_ways13_raw.csv
4096,14,1000000,128,128000000,10.260722625,10.125000000,1.121035219,10.125000000,10.125000000,9.937500000,10.875000000,9.937500000,91.875000000,112765,12345,skylark_l1_assoc_setstride4096_ways14_raw.csv
4096,15,1000000,128,128000000,10.771429687,10.687500000,1.141681540,10.500000000,10.687500000,10.500000000,10.875000000,10.312500000,186.562500000,47283,12345,skylark_l1_assoc_setstride4096_ways15_raw.csv
4096,16,1000000,128,128000000,10.274424000,10.125000000,1.177914685,10.125000000,10.125000000,9.937500000,12.562500000,9.937500000,260.062500000,118378,12345,skylark_l1_assoc_setstride4096_ways16_raw.csv
4096,17,1000000,128,128000000,10.254477000,10.125000000,1.159198445,10.125000000,10.125000000,9.937500000,10.312500000,9.937500000,262.687500000,110400,12345,skylark_l1_assoc_setstride4096_ways17_raw.csv
4096,18,1000000,128,128000000,10.256318812,10.125000000,1.151383117,10.125000000,10.125000000,9.937500000,10.500000000,9.937500000,251.062500000,109586,12345,skylark_l1_assoc_setstride4096_ways18_raw.csv
4096,19,1000000,128,128000000,10.242128250,10.125000000,1.117667156,10.125000000,10.125000000,9.937500000,10.125000000,9.937500000,240.562500000,105141,12345,skylark_l1_assoc_setstride4096_ways19_raw.csv
4096,20,1000000,128,128000000,10.271592750,10.125000000,1.153976619,10.125000000,10.125000000,9.937500000,12.562500000,9.937500000,238.125000000,117250,12345,skylark_l1_assoc_setstride4096_ways20_raw.csv
4096,21,1000000,128,128000000,10.251458437,10.125000000,1.129458435,10.125000000,10.125000000,9.937500000,10.312500000,9.937500000,302.437500000,110009,12345,skylark_l1_assoc_setstride4096_ways21_raw.csv
4096,22,1000000,128,128000000,10.254954188,10.125000000,1.134336124,10.125000000,10.125000000,9.937500000,10.500000000,9.937500000,196.125000000,111628,12345,skylark_l1_assoc_setstride4096_ways22_raw.csv
4096,23,1000000,128,128000000,10.250642812,10.125000000,1.115689049,10.125000000,10.125000000,9.937500000,10.312500000,9.937500000,259.125000000,109162,12345,skylark_l1_assoc_setstride4096_ways23_raw.csv
4096,24,1000000,128,128000000,10.260476250,10.125000000,1.150985815,10.125000000,10.125000000,9.937500000,10.687500000,9.937500000,247.687500000,112771,12345,skylark_l1_assoc_setstride4096_ways24_raw.csv
