mode,requested_bytes,actual_bytes,nodes,timed_samples,dependent_accesses_per_sample,total_dependent_accesses,mean_tsc_ticks_per_access,median_tsc_ticks_per_access,stddev,q1,q3,p5,p95,min,max,outliers,seed,raw_file
sequential,16777216,16777216,2097152,1000000,64,64000000,5.606186250,5.625000000,1.157158403,5.625000000,5.625000000,5.250000000,5.625000000,4.500000000,222.000000000,158937,12345,skylark_seq_16777216_16777216_sequential_raw.csv
