set_stride_bytes,ways,timed_samples,dependent_accesses_per_sample,total_dependent_accesses,mean_tsc_ticks_per_access,median_tsc_ticks_per_access,stddev,q1,q3,p5,p95,min,max,outliers,seed,raw_file
32768,1,1000000,128,128000000,10.603315938,10.531250000,8.189354978,10.531250000,10.531250000,10.500000000,10.531250000,10.468750000,4872.875000000,264508,12345,sunbird_l2_assoc_setstride32768_ways1_raw.csv
32768,2,1000000,128,128000000,10.560614063,10.531250000,7.685744332,10.531250000,10.531250000,10.500000000,10.531250000,10.500000000,5333.687500000,253356,12345,sunbird_l2_assoc_setstride32768_ways2_raw.csv
32768,3,1000000,128,128000000,10.559188437,10.531250000,7.053840518,10.531250000,10.531250000,10.500000000,10.531250000,10.500000000,5239.531250000,254082,12345,sunbird_l2_assoc_setstride32768_ways3_raw.csv
32768,4,1000000,128,128000000,10.563962688,10.531250000,8.119015108,10.531250000,10.531250000,10.500000000,10.531250000,10.500000000,5143.218750000,254712,12345,sunbird_l2_assoc_setstride32768_ways4_raw.csv
32768,5,1000000,128,128000000,10.566882438,10.531250000,10.171646796,10.531250000,10.531250000,10.500000000,10.531250000,10.500000000,8462.312500000,253539,12345,sunbird_l2_assoc_setstride32768_ways5_raw.csv
32768,6,1000000,128,128000000,10.562223687,10.531250000,13.814837630,10.531250000,10.531250000,10.500000000,10.531250000,10.500000000,13786.843750000,253630,12345,sunbird_l2_assoc_setstride32768_ways6_raw.csv
32768,7,1000000,128,128000000,10.561545969,10.531250000,6.554412423,10.531250000,10.531250000,10.500000000,10.531250000,10.500000000,5197.343750000,264422,12345,sunbird_l2_assoc_setstride32768_ways7_raw.csv
32768,8,1000000,128,128000000,10.612497031,10.531250000,22.228507423,10.531250000,10.531250000,10.500000000,10.531250000,10.500000000,18071.187500000,283963,12345,sunbird_l2_assoc_setstride32768_ways8_raw.csv
32768,9,1000000,128,128000000,21.498397500,21.437500000,9.226209218,20.937500000,21.875000000,20.843750000,21.937500000,19.375000000,5229.000000000,1289,12345,sunbird_l2_assoc_setstride32768_ways9_raw.csv
32768,10,1000000,128,128000000,25.530646937,25.437500000,9.502418493,25.437500000,25.468750000,25.437500000,25.468750000,25.250000000,5201.562500000,18087,12345,sunbird_l2_assoc_setstride32768_ways10_raw.csv
32768,11,1000000,128,128000000,25.525908063,25.437500000,8.786092772,25.437500000,25.468750000,25.437500000,25.468750000,25.125000000,5293.812500000,36910,12345,sunbird_l2_assoc_setstride32768_ways11_raw.csv
32768,12,1000000,128,128000000,25.519833250,25.437500000,7.706560054,25.437500000,25.468750000,25.437500000,25.468750000,25.375000000,5300.812500000,17960,12345,sunbird_l2_assoc_setstride32768_ways12_raw.csv
32768,13,1000000,128,128000000,25.518693187,25.437500000,10.481870763,25.437500000,25.468750000,25.281250000,25.468750000,25.250000000,5222.406250000,100966,12345,sunbird_l2_assoc_setstride32768_ways13_raw.csv
32768,14,1000000,128,128000000,25.510895219,25.437500000,9.865559470,25.437500000,25.468750000,25.281250000,25.468750000,25.250000000,5285.781250000,129192,12345,sunbird_l2_assoc_setstride32768_ways14_raw.csv
32768,15,1000000,128,128000000,25.539491719,25.437500000,12.709783217,25.437500000,25.468750000,25.437500000,25.468750000,25.375000000,7862.343750000,17735,12345,sunbird_l2_assoc_setstride32768_ways15_raw.csv
32768,16,1000000,128,128000000,25.531081062,25.437500000,10.811631787,25.437500000,25.468750000,25.437500000,25.468750000,25.375000000,6734.968750000,17773,12345,sunbird_l2_assoc_setstride32768_ways16_raw.csv
32768,17,1000000,128,128000000,25.505065469,25.437500000,8.524042908,25.437500000,25.468750000,25.281250000,25.468750000,25.250000000,5241.500000000,119664,12345,sunbird_l2_assoc_setstride32768_ways17_raw.csv
32768,18,1000000,128,128000000,25.523127844,25.437500000,8.440689688,25.437500000,25.468750000,25.437500000,25.468750000,25.437500000,5432.312500000,17559,12345,sunbird_l2_assoc_setstride32768_ways18_raw.csv
32768,19,1000000,128,128000000,25.515951063,25.437500000,9.183896393,25.437500000,25.468750000,25.281250000,25.468750000,25.250000000,5176.375000000,90424,12345,sunbird_l2_assoc_setstride32768_ways19_raw.csv
32768,20,1000000,128,128000000,25.532659687,25.437500000,11.627928976,25.437500000,25.468750000,25.437500000,25.468750000,25.437500000,8015.531250000,17695,12345,sunbird_l2_assoc_setstride32768_ways20_raw.csv
32768,21,1000000,128,128000000,25.522247719,25.437500000,9.832678539,25.437500000,25.468750000,25.343750000,25.468750000,25.250000000,5171.718750000,69700,12345,sunbird_l2_assoc_setstride32768_ways21_raw.csv
32768,22,1000000,128,128000000,25.537580937,25.437500000,21.560117739,25.437500000,25.468750000,25.281250000,25.468750000,25.250000000,16144.187500000,169474,12345,sunbird_l2_assoc_setstride32768_ways22_raw.csv
32768,23,1000000,128,128000000,25.525222563,25.437500000,8.470291306,25.437500000,25.468750000,25.437500000,25.468750000,25.343750000,5195.062500000,17662,12345,sunbird_l2_assoc_setstride32768_ways23_raw.csv
32768,24,1000000,128,128000000,25.532916094,25.437500000,10.063768802,25.437500000,25.468750000,25.437500000,25.468750000,25.437500000,5204.687500000,17882,12345,sunbird_l2_assoc_setstride32768_ways24_raw.csv
