set_stride_bytes,ways,timed_samples,dependent_accesses_per_sample,total_dependent_accesses,mean_tsc_ticks_per_access,median_tsc_ticks_per_access,stddev,q1,q3,p5,p95,min,max,outliers,seed,raw_file
16384,1,1000000,64,64000000,8.523262219,8.468750000,1.703224637,8.437500000,8.531250000,8.406250000,8.625000000,8.000000000,700.562500000,14211,12345,ookay_assoc_l1_setstride16384_ways1_raw.csv
16384,2,1000000,64,64000000,8.531787312,8.500000000,1.698493321,8.437500000,8.593750000,8.406250000,8.656250000,8.000000000,490.781250000,10185,12345,ookay_assoc_l1_setstride16384_ways2_raw.csv
16384,3,1000000,64,64000000,8.510022625,8.468750000,1.462473655,8.437500000,8.500000000,8.406250000,8.625000000,7.968750000,516.781250000,57560,12345,ookay_assoc_l1_setstride16384_ways3_raw.csv
16384,4,1000000,64,64000000,8.511663437,8.468750000,1.573519646,8.468750000,8.500000000,8.406250000,8.625000000,7.968750000,478.968750000,170184,12345,ookay_assoc_l1_setstride16384_ways4_raw.csv
16384,5,1000000,64,64000000,8.511429187,8.468750000,1.484304102,8.437500000,8.500000000,8.406250000,8.625000000,8.062500000,479.375000000,64985,12345,ookay_assoc_l1_setstride16384_ways5_raw.csv
16384,6,1000000,64,64000000,8.511574375,8.468750000,1.409275457,8.437500000,8.500000000,8.406250000,8.625000000,8.000000000,176.093750000,70487,12345,ookay_assoc_l1_setstride16384_ways6_raw.csv
16384,7,1000000,64,64000000,8.524328656,8.468750000,2.066873950,8.437500000,8.531250000,8.406250000,8.625000000,8.062500000,966.000000000,26198,12345,ookay_assoc_l1_setstride16384_ways7_raw.csv
16384,8,1000000,64,64000000,9.164082813,9.125000000,1.790414847,9.062500000,9.187500000,9.031250000,9.312500000,8.250000000,814.656250000,7510,12345,ookay_assoc_l1_setstride16384_ways8_raw.csv
16384,9,1000000,64,64000000,14.646516813,14.625000000,1.830870825,14.562500000,14.687500000,14.468750000,14.718750000,11.250000000,522.750000000,8503,12345,ookay_assoc_l1_setstride16384_ways9_raw.csv
16384,10,1000000,64,64000000,14.648011125,14.625000000,1.855112782,14.562500000,14.687500000,14.468750000,14.718750000,13.687500000,493.593750000,5788,12345,ookay_assoc_l1_setstride16384_ways10_raw.csv
16384,11,1000000,64,64000000,14.676506687,14.656250000,2.718026942,14.593750000,14.687500000,14.500000000,14.812500000,13.937500000,831.843750000,52944,12345,ookay_assoc_l1_setstride16384_ways11_raw.csv
16384,12,1000000,64,64000000,14.662952812,14.625000000,1.864365800,14.562500000,14.687500000,14.468750000,14.812500000,14.000000000,518.906250000,35689,12345,ookay_assoc_l1_setstride16384_ways12_raw.csv
16384,13,1000000,64,64000000,14.696848000,14.656250000,2.447643950,14.593750000,14.687500000,14.500000000,15.000000000,13.937500000,914.281250000,123295,12345,ookay_assoc_l1_setstride16384_ways13_raw.csv
16384,14,1000000,64,64000000,14.719042813,14.656250000,1.808731116,14.593750000,14.718750000,14.500000000,15.062500000,14.031250000,496.812500000,134745,12345,ookay_assoc_l1_setstride16384_ways14_raw.csv
16384,15,1000000,64,64000000,15.131513844,15.062500000,1.999588007,14.968750000,15.156250000,14.906250000,15.531250000,14.468750000,495.656250000,95274,12345,ookay_assoc_l1_setstride16384_ways15_raw.csv
16384,16,1000000,64,64000000,15.249551656,15.125000000,2.284623393,14.968750000,15.187500000,14.937500000,16.343750000,14.500000000,1006.625000000,156577,12345,ookay_assoc_l1_setstride16384_ways16_raw.csv
16384,17,1000000,64,64000000,17.347933219,17.250000000,1.874198214,17.218750000,17.343750000,17.125000000,17.750000000,16.531250000,193.093750000,127629,12345,ookay_assoc_l1_setstride16384_ways17_raw.csv
16384,18,1000000,64,64000000,19.370386813,19.312500000,2.706875889,19.218750000,19.437500000,19.062500000,19.625000000,18.406250000,1294.031250000,26044,12345,ookay_assoc_l1_setstride16384_ways18_raw.csv
16384,19,1000000,64,64000000,20.651132250,20.593750000,2.180315265,20.500000000,20.656250000,20.437500000,20.968750000,19.875000000,524.406250000,64592,12345,ookay_assoc_l1_setstride16384_ways19_raw.csv
16384,20,1000000,64,64000000,22.200967750,22.156250000,2.204986184,22.125000000,22.187500000,22.093750000,22.218750000,21.625000000,499.343750000,10056,12345,ookay_assoc_l1_setstride16384_ways20_raw.csv
16384,21,1000000,64,64000000,22.207231156,22.156250000,2.491713139,22.125000000,22.187500000,22.093750000,22.218750000,21.562500000,826.000000000,10149,12345,ookay_assoc_l1_setstride16384_ways21_raw.csv
16384,22,1000000,64,64000000,22.208959969,22.156250000,2.136734030,22.125000000,22.187500000,22.093750000,22.250000000,21.843750000,524.875000000,10412,12345,ookay_assoc_l1_setstride16384_ways22_raw.csv
16384,23,1000000,64,64000000,22.206643344,22.156250000,2.283496973,22.125000000,22.187500000,22.093750000,22.218750000,21.812500000,522.031250000,10239,12345,ookay_assoc_l1_setstride16384_ways23_raw.csv
16384,24,1000000,64,64000000,22.203697125,22.156250000,2.214657675,22.125000000,22.187500000,22.093750000,22.218750000,21.843750000,500.937500000,9313,12345,ookay_assoc_l1_setstride16384_ways24_raw.csv
