mode,requested_bytes,actual_bytes,nodes,timed_samples,dependent_accesses_per_sample,total_dependent_accesses,mean_tsc_ticks_per_access,median_tsc_ticks_per_access,stddev,q1,q3,p5,p95,min,max,outliers,seed,raw_file
sequential,32768,32768,4096,1000000,64,64000000,8.904251844,8.750000000,2.316070252,8.625000000,8.937500000,8.468750000,9.375000000,8.031250000,487.875000000,39420,12345,prefetch_32k_32768_sequential_raw.csv
