mode,requested_bytes,actual_bytes,nodes,timed_samples,dependent_accesses_per_sample,total_dependent_accesses,mean_tsc_ticks_per_access,median_tsc_ticks_per_access,stddev,q1,q3,p5,p95,min,max,outliers,seed,raw_file
random,1048576,1048576,131072,1000000,64,64000000,38.555425344,38.343750000,6.134326950,37.343750000,39.343750000,35.906250000,41.000000000,32.031250000,936.875000000,17976,12345,capacity_coarse_1048576_1048576_random_raw.csv
