mode,requested_bytes,actual_bytes,nodes,timed_samples,dependent_accesses_per_sample,total_dependent_accesses,mean_tsc_ticks_per_access,median_tsc_ticks_per_access,stddev,q1,q3,p5,p95,min,max,outliers,seed,raw_file
sequential,1048576,1048576,131072,1000000,64,64000000,8.648550437,8.593750000,2.208484524,8.500000000,8.687500000,8.406250000,8.875000000,8.000000000,834.531250000,16542,12345,prefetch_1m_1048576_sequential_raw.csv
